,co2,temp,humidity,pressure,gas_resistance,pm1_0,pm2_5,pm4_0,pm10_0,pnc_0_5,pnc_1_0,pnc_2_5,pnc_4_0,pnc_10_0,tps
[2026-05-08 01:05:17.231] ,506,26.76,32.27,100569.48,271690.09,4.97,5.25,5.25,5.25,34.86,39.52,39.66,39.66,39.67,0.42
[2026-05-08 01:05:22.239] ,505,26.73,32.29,100570.45,271258.28,5.11,5.41,5.41,5.41,35.87,40.66,40.81,40.82,40.82,0.42
[2026-05-08 01:05:27.259] ,507,26.69,32.33,100569.52,272993.88,5.42,5.74,5.74,5.74,38.06,43.14,43.29,43.3,43.31,0.42
[2026-05-08 01:05:32.269] ,506,26.72,32.38,100570.39,271690.09,5.66,5.99,5.99,5.99,39.73,45.04,45.2,45.21,45.21,0.42
[2026-05-08 01:05:37.282] ,505,26.73,32.38,100569.02,270613.09,5.44,5.75,5.75,5.75,38.16,43.25,43.41,43.42,43.42,0.42
[2026-05-08 01:05:42.296] ,505,26.72,32.41,100569.4,270827.81,5.4,5.71,5.71,5.71,37.91,42.98,43.13,43.14,43.14,0.42
[2026-05-08 01:05:47.311] ,504,26.72,32.45,100569.23,271690.09,5.44,5.76,5.76,5.76,38.2,43.3,43.45,43.46,43.47,0.41
[2026-05-08 01:05:52.325] ,503,26.75,32.45,100570.59,269331.94,5.49,5.81,5.81,5.81,38.55,43.69,43.85,43.86,43.86,0.42
[2026-05-08 01:05:57.334] ,503,26.79,32.41,100569.95,271690.09,5.51,5.82,5.82,5.82,38.64,43.79,43.95,43.96,43.96,0.42
[2026-05-08 01:06:02.352] ,501,26.83,32.39,100569.7,270398.72,5.47,5.78,5.78,5.78,38.35,43.47,43.63,43.64,43.64,0.42
[2026-05-08 01:06:07.361] ,501,26.86,32.35,100569.44,269757.62,5.31,5.62,5.62,5.62,37.26,42.23,42.38,42.39,42.4,0.42
[2026-05-08 01:06:12.371] ,500,26.83,32.35,100569.84,271690.09,5.15,5.45,5.45,5.45,36.15,40.98,41.13,41.13,41.14,0.42
[2026-05-08 01:06:17.389] ,500,26.79,32.35,100568.81,272775.72,4.96,5.25,5.25,5.25,34.81,39.46,39.6,39.6,39.61,0.42
[2026-05-08 01:06:22.400] ,499,26.73,32.34,100569.68,274751.81,4.9,5.19,5.19,5.19,34.41,39,39.14,39.15,39.15,0.42
[2026-05-08 01:06:27.411] ,498,26.69,32.35,100569.81,275416.91,5.01,5.3,5.3,5.3,35.14,39.83,39.97,39.98,39.98,0.42
[2026-05-08 01:06:32.427] ,498,26.64,32.38,100570.14,274751.81,5.16,5.45,5.45,5.45,36.18,41.01,41.15,41.16,41.17,0.42
[2026-05-08 01:06:37.441] ,500,26.67,32.44,100569.78,275194.84,5.03,5.32,5.32,5.32,35.31,40.02,40.17,40.18,40.18,0.42
[2026-05-08 01:06:42.457] ,499,26.63,32.45,100571.8,278109.72,4.88,5.16,5.16,5.16,34.24,38.81,38.95,38.96,38.96,0.41
[2026-05-08 01:06:47.471] ,500,26.67,32.45,100569.62,274751.81,4.82,5.1,5.1,5.1,33.84,38.36,38.49,38.5,38.5,0.41
[2026-05-08 01:06:52.481] ,500,26.69,32.46,100568.65,275862.06,4.85,5.13,5.13,5.13,34.05,38.6,38.74,38.75,38.75,0.42
[2026-05-08 01:06:57.495] ,499,26.74,32.46,100568.1,273431.25,4.96,5.25,5.25,5.25,34.83,39.48,39.62,39.63,39.63,0.42
[2026-05-08 01:07:02.508] ,500,26.75,32.42,100568.88,275639.31,5.08,5.37,5.37,5.37,35.63,40.39,40.53,40.54,40.54,0.41
[2026-05-08 01:07:07.521] ,498,26.74,32.37,100567.02,275416.91,5.26,5.57,5.57,5.57,36.94,41.87,42.02,42.02,42.03,0.41
[2026-05-08 01:07:12.542] ,499,26.76,32.33,100568.61,276532.53,5.24,5.54,5.54,5.54,36.77,41.68,41.83,41.83,41.84,0.41
[2026-05-08 01:07:17.546] ,501,26.71,32.3,100567.87,278109.72,5.44,5.75,5.75,5.75,38.17,43.27,43.43,43.43,43.44,0.42
[2026-05-08 01:07:22.558] ,502,26.72,32.29,100568.64,276085.19,5.56,5.88,5.88,5.88,39,44.2,44.36,44.37,44.37,0.42
[2026-05-08 01:07:27.575] ,499,26.69,32.3,100568.61,275194.84,6.02,6.37,6.37,6.37,42.27,47.91,48.08,48.09,48.1,0.42
[2026-05-08 01:07:32.591] ,499,26.71,32.29,100569.41,275416.91,5.96,6.3,6.3,6.3,41.82,47.41,47.58,47.59,47.59,0.42
[2026-05-08 01:07:37.601] ,498,26.71,32.29,100569.02,267852.47,5.87,6.21,6.21,6.21,41.19,46.69,46.85,46.86,46.87,0.42
[2026-05-08 01:07:42.621] ,498,26.7,32.28,100568.27,267223.38,5.89,6.23,6.23,6.23,41.31,46.83,47,47.01,47.01,0.42
[2026-05-08 01:07:47.627] ,496,26.71,32.28,100568.37,269119.59,5.85,6.19,6.19,6.19,41.05,46.53,46.7,46.71,46.71,0.42
[2026-05-08 01:07:52.641] ,495,26.74,32.28,100567.89,269757.62,5.67,6,6,6,39.81,45.12,45.28,45.29,45.3,0.42
[2026-05-08 01:07:57.661] ,495,26.76,32.27,100569.28,267432.75,5.51,5.83,5.83,5.83,38.69,43.85,44.01,44.02,44.02,0.42
[2026-05-08 01:08:02.672] ,494,26.79,32.24,100568.23,267852.47,5.54,5.86,5.86,5.86,38.87,44.05,44.21,44.22,44.22,0.42
[2026-05-08 01:08:07.684] ,495,26.81,32.21,100567.91,261291.14,5.45,5.77,5.77,5.77,38.25,43.36,43.51,43.52,43.53,0.41
[2026-05-08 01:08:12.701] ,496,26.83,32.17,100568.74,260692.47,5.4,5.71,5.71,5.71,37.86,42.92,43.07,43.08,43.08,0.41
[2026-05-08 01:08:17.707] ,493,26.82,32.16,100568.02,260294.86,5.31,5.62,5.62,5.62,37.27,42.25,42.4,42.41,42.41,0.41
[2026-05-08 01:08:22.730] ,492,26.79,32.13,100567.48,263917.53,5.14,5.43,5.43,5.43,36.05,40.87,41.01,41.02,41.02,0.42
[2026-05-08 01:08:27.741] ,491,26.75,32.12,100566.97,265974.03,4.9,5.18,5.18,5.18,34.38,38.97,39.11,39.12,39.12,0.42
[2026-05-08 01:08:32.750] ,489,26.7,32.14,100567.14,268484.53,4.61,4.87,4.87,4.87,32.32,36.64,36.77,36.78,36.78,0.42
[2026-05-08 01:08:37.759] ,489,26.71,32.18,100566.9,267852.47,4.55,4.81,4.81,4.81,31.94,36.2,36.33,36.34,36.34,0.42
[2026-05-08 01:08:42.770] ,489,26.72,32.21,100567.98,267642.44,4.7,4.97,4.97,4.97,32.96,37.37,37.5,37.51,37.51,0.42
[2026-05-08 01:08:47.791] ,489,26.7,32.23,100566.67,268907.56,4.74,5.02,5.02,5.02,33.28,37.73,37.86,37.87,37.87,0.41
[2026-05-08 01:08:52.801] ,490,26.7,32.25,100566.73,267852.47,4.66,4.92,4.92,4.92,32.66,37.02,37.15,37.16,37.16,0.41
[2026-05-08 01:08:57.811] ,492,26.68,32.27,100566.31,266389.19,4.6,4.87,4.87,4.87,32.28,36.59,36.72,36.73,36.73,0.41
[2026-05-08 01:09:02.824] ,491,26.7,32.29,100567.09,268907.56,4.71,4.98,4.98,4.98,33.04,37.45,37.59,37.6,37.6,0.41
[2026-05-08 01:09:07.831] ,491,26.72,32.3,100566.45,267852.47,4.96,5.24,5.24,5.24,34.8,39.44,39.58,39.59,39.6,0.41
[2026-05-08 01:09:12.852] ,488,26.73,32.28,100566.79,262496.78,5.06,5.35,5.35,5.35,35.52,40.27,40.41,40.42,40.42,0.41
[2026-05-08 01:09:17.863] ,490,26.75,32.29,100566.95,262295.09,5.17,5.46,5.46,5.46,36.25,41.09,41.24,41.24,41.25,0.42
[2026-05-08 01:09:22.871] ,489,26.79,32.27,100566.65,264326.28,5.07,5.36,5.36,5.36,35.57,40.32,40.47,40.48,40.48,0.42
[2026-05-08 01:09:27.890] ,488,26.75,32.22,100567.01,254283.58,5.03,5.32,5.32,5.32,35.27,39.98,40.12,40.13,40.13,0.41
[2026-05-08 01:09:32.902] ,490,26.74,32.2,100566.92,261691.8,5.09,5.38,5.38,5.38,35.7,40.47,40.61,40.62,40.63,0.41
[2026-05-08 01:09:37.911] ,490,26.74,32.19,100566.81,255043.59,5.16,5.46,5.46,5.46,36.22,41.05,41.2,41.21,41.21,0.41
[2026-05-08 01:09:42.924] ,490,26.71,32.19,100568.46,258520.58,5.43,5.75,5.75,5.75,38.13,43.22,43.37,43.38,43.39,0.41
[2026-05-08 01:09:47.941] ,488,26.71,32.23,100567.61,261091.28,5.55,5.86,5.86,5.86,38.9,44.1,44.26,44.26,44.27,0.4
[2026-05-08 01:09:52.947] ,487,26.73,32.28,100567.7,259700.73,5.37,5.68,5.68,5.68,37.65,42.68,42.83,42.84,42.85,0.4
[2026-05-08 01:09:57.966] ,487,26.77,32.26,100567.99,259503.3,5.11,5.4,5.4,5.4,35.83,40.61,40.76,40.77,40.77,0.4
[2026-05-08 01:10:02.980] ,487,26.74,32.24,100567.27,261091.28,4.94,5.23,5.23,5.23,34.67,39.3,39.44,39.45,39.45,0.4
[2026-05-08 01:10:07.987] ,485,26.71,32.25,100567.77,262496.78,4.7,4.97,4.97,4.97,32.95,37.35,37.48,37.49,37.49,0.4
[2026-05-08 01:10:13.005] ,483,26.71,32.29,100567.68,263713.62,4.87,5.15,5.15,5.15,34.14,38.7,38.83,38.84,38.85,0.4
[2026-05-08 01:10:18.013] ,483,26.73,32.29,100567.12,263103.81,5.01,5.29,5.29,5.29,35.12,39.81,39.95,39.96,39.96,0.4
[2026-05-08 01:10:23.026] ,485,26.74,32.27,100566.54,262698.81,4.94,5.22,5.22,5.22,34.65,39.28,39.42,39.43,39.43,0.4
[2026-05-08 01:10:28.043] ,483,26.75,32.24,100565.03,263306.75,4.89,5.17,5.17,5.17,34.28,38.86,38.99,39,39.01,0.4
[2026-05-08 01:10:33.059] ,484,26.78,32.24,100566.62,262698.81,4.89,5.17,5.17,5.17,34.28,38.85,38.99,39,39,0.4
[2026-05-08 01:10:38.065] ,485,26.75,32.22,100566.12,267852.47,4.9,5.18,5.18,5.18,34.38,38.98,39.11,39.12,39.13,0.4
[2026-05-08 01:10:43.079] ,486,26.74,32.19,100567.43,266597.25,4.81,5.09,5.09,5.09,33.77,38.28,38.42,38.42,38.43,0.4
[2026-05-08 01:10:48.091] ,487,26.73,32.19,100565.77,266181.44,4.67,4.94,4.94,4.94,32.79,37.17,37.3,37.31,37.31,0.4
[2026-05-08 01:10:53.105] ,487,26.73,32.22,100567.01,268907.56,4.77,5.04,5.04,5.04,33.46,37.93,38.06,38.07,38.08,0.4
[2026-05-08 01:10:58.124] ,489,26.72,32.23,100567.42,270184.69,5.18,5.48,5.48,5.48,36.37,41.22,41.37,41.38,41.38,0.4
[2026-05-08 01:11:03.131] ,489,26.66,32.21,100565.58,271690.09,5.48,5.8,5.8,5.8,38.47,43.61,43.76,43.77,43.77,0.4
[2026-05-08 01:11:08.153] ,487,26.67,32.24,100566.46,268062.81,5.62,5.94,5.94,5.94,39.43,44.69,44.85,44.86,44.87,0.4
[2026-05-08 01:11:13.158] ,487,26.7,32.26,100567.08,268484.53,5.56,5.88,5.88,5.88,39,44.21,44.37,44.38,44.38,0.4
[2026-05-08 01:11:18.173] ,485,26.71,32.26,100567.24,271258.28,5.59,5.92,5.92,5.92,39.25,44.49,44.65,44.66,44.66,0.41
[2026-05-08 01:11:23.189] ,485,26.66,32.24,100566.73,273431.25,5.51,5.83,5.83,5.83,38.67,43.84,43.99,44,44.01,0.41
[2026-05-08 01:11:28.202] ,485,26.63,32.26,100565.91,271690.09,5.45,5.76,5.76,5.76,38.24,43.35,43.5,43.51,43.51,0.41
[2026-05-08 01:11:33.213] ,485,26.62,32.31,100566.22,274530.84,5.51,5.82,5.82,5.82,38.63,43.79,43.95,43.96,43.96,0.41
[2026-05-08 01:11:38.221] ,483,26.62,32.34,100567.58,270827.81,5.43,5.74,5.74,5.74,38.08,43.16,43.31,43.32,43.33,0.41
[2026-05-08 01:11:43.243] ,484,26.62,32.33,100566.96,269544.62,5.46,5.78,5.78,5.78,38.34,43.46,43.61,43.62,43.62,0.41
[2026-05-08 01:11:48.249] ,482,26.66,32.34,100566.3,268907.56,5.59,5.91,5.91,5.91,39.24,44.48,44.64,44.65,44.65,0.41
[2026-05-08 01:11:53.262] ,483,26.67,32.29,100566.96,270827.81,5.58,5.9,5.9,5.9,39.17,44.4,44.56,44.57,44.58,0.41
[2026-05-08 01:11:58.275] ,482,26.68,32.27,100566.06,271906.53,5.44,5.75,5.75,5.75,38.16,43.26,43.41,43.42,43.42,0.4
[2026-05-08 01:12:03.291] ,481,26.65,32.26,100566.5,271474.03,5.27,5.57,5.57,5.57,36.96,41.89,42.04,42.05,42.06,0.4
[2026-05-08 01:12:08.305] ,480,26.62,32.27,100568.27,271906.53,4.93,5.21,5.21,5.21,34.57,39.19,39.33,39.34,39.34,0.4
[2026-05-08 01:12:13.320] ,480,26.63,32.3,100565.55,272775.72,4.84,5.12,5.12,5.12,33.99,38.52,38.66,38.67,38.67,0.4
[2026-05-08 01:12:18.326] ,480,26.6,32.3,100567.55,274089.94,4.89,5.17,5.17,5.17,34.33,38.91,39.05,39.06,39.06,0.4
[2026-05-08 01:12:23.341] ,480,26.57,32.31,100568.63,275194.84,5.1,5.4,5.4,5.4,35.81,40.59,40.73,40.74,40.74,0.4
[2026-05-08 01:12:28.357] ,480,26.51,32.3,100568.77,278791.19,5.44,5.75,5.75,5.75,38.17,43.27,43.42,43.43,43.44,0.4
[2026-05-08 01:12:33.372] ,480,26.49,32.37,100565.91,275416.91,5.41,5.73,5.73,5.73,37.98,43.06,43.21,43.22,43.22,0.4
[2026-05-08 01:12:38.377] ,481,26.52,32.42,100568.89,275639.31,5.36,5.67,5.67,5.67,37.59,42.61,42.76,42.77,42.78,0.4
[2026-05-08 01:12:43.399] ,481,26.55,32.43,100567.58,274973.16,5.35,5.66,5.66,5.66,37.54,42.56,42.71,42.72,42.72,0.4
[2026-05-08 01:12:48.411] ,479,26.55,32.44,100567.95,275194.84,5.23,5.53,5.53,5.53,36.66,41.56,41.71,41.71,41.72,0.4
[2026-05-08 01:12:53.423] ,479,26.56,32.4,100569.41,276532.53,5.17,5.47,5.47,5.47,36.27,41.11,41.26,41.27,41.27,0.4
[2026-05-08 01:12:58.431] ,479,26.6,32.4,100569.12,273431.25,5.14,5.44,5.44,5.44,36.07,40.89,41.03,41.04,41.04,0.4
[2026-05-08 01:13:03.442] ,477,26.64,32.38,100566.31,273650.47,5.16,5.45,5.45,5.45,36.17,41,41.15,41.16,41.16,0.4
[2026-05-08 01:13:08.457] ,476,26.7,32.34,100566.87,271474.03,5.14,5.44,5.44,5.44,36.08,40.9,41.05,41.05,41.06,0.4
[2026-05-08 01:13:13.467] ,475,26.69,32.29,100565.6,273431.25,5.1,5.4,5.4,5.4,35.8,40.58,40.73,40.73,40.74,0.4
[2026-05-08 01:13:18.477] ,474,26.7,32.29,100566.96,272340.44,5.11,5.41,5.41,5.41,35.88,40.67,40.81,40.82,40.83,0.4
[2026-05-08 01:13:23.493] ,475,26.73,32.27,100567.12,270613.09,5.49,5.8,5.8,5.8,38.5,43.64,43.8,43.81,43.81,0.4
[2026-05-08 01:13:28.504] ,474,26.69,32.24,100565.79,275639.31,5.78,6.11,6.11,6.11,40.56,45.98,46.14,46.15,46.16,0.4
[2026-05-08 01:13:33.522] ,472,26.69,32.22,100565.77,274973.16,5.82,6.15,6.15,6.15,40.81,46.26,46.42,46.43,46.44,0.4
[2026-05-08 01:13:38.531] ,471,26.68,32.23,100566.75,275862.06,5.75,6.08,6.08,6.08,40.33,45.72,45.88,45.89,45.9,0.4
[2026-05-08 01:13:43.540] ,470,26.7,32.23,100566.49,275639.31,5.35,5.66,5.66,5.66,37.55,42.57,42.72,42.73,42.73,0.41
[2026-05-08 01:13:48.554] ,469,26.64,32.23,100568.05,278563.66,5.13,5.43,5.43,5.43,36.02,40.83,40.97,40.98,40.98,0.4
[2026-05-08 01:13:53.572] ,469,26.62,32.25,100568.62,277206.28,4.89,5.17,5.17,5.17,34.29,38.87,39,39.01,39.02,0.4
[2026-05-08 01:13:58.581] ,469,26.61,32.28,100568.63,272993.88,4.87,5.14,5.14,5.14,34.13,38.69,38.83,38.84,38.84,0.4
[2026-05-08 01:14:03.601] ,469,26.64,32.29,100567.66,272993.88,4.67,4.94,4.94,4.94,32.77,37.14,37.28,37.28,37.29,0.4
[2026-05-08 01:14:08.605] ,468,26.59,32.27,100568.3,257157.2,4.53,4.8,4.8,4.8,31.81,36.06,36.19,36.2,36.2,0.4
[2026-05-08 01:14:13.625] ,469,26.59,32.27,100568.07,264736.31,4.68,4.95,4.95,4.95,32.83,37.21,37.34,37.35,37.36,0.4
[2026-05-08 01:14:18.640] ,469,26.59,32.3,100567.8,264531.12,4.84,5.11,5.11,5.11,33.93,38.46,38.59,38.6,38.6,0.4
[2026-05-08 01:14:23.649] ,470,26.57,32.29,100568.93,265147.59,4.98,5.26,5.26,5.26,34.91,39.57,39.71,39.72,39.72,0.4
[2026-05-08 01:14:28.662] ,471,26.57,32.28,100569.1,268273.5,5.04,5.33,5.33,5.33,35.34,40.06,40.21,40.21,40.22,0.4
[2026-05-08 01:14:33.675] ,471,26.6,32.28,100569.29,265974.03,5.08,5.37,5.37,5.37,35.63,40.39,40.53,40.54,40.55,0.4
[2026-05-08 01:14:38.691] ,472,26.57,32.31,100568.87,258912.77,5.13,5.43,5.43,5.43,36.02,40.82,40.97,40.98,40.98,0.39
[2026-05-08 01:14:43.700] ,471,26.53,32.32,100569.02,253152.05,5.28,5.58,5.58,5.58,37.01,41.95,42.1,42.11,42.12,0.4
[2026-05-08 01:14:48.719] ,471,26.54,32.36,100569.48,258520.58,5.61,5.94,5.94,5.94,39.38,44.64,44.8,44.81,44.81,0.4
[2026-05-08 01:14:53.731] ,470,26.54,32.37,100570.2,260891.72,5.62,5.94,5.94,5.94,39.41,44.68,44.84,44.84,44.85,0.4
[2026-05-08 01:14:58.741] ,471,26.55,32.36,100568.74,261491.31,5.67,5.99,5.99,5.99,39.77,45.08,45.24,45.25,45.26,0.4
[2026-05-08 01:15:03.757] ,471,26.53,32.35,100570.21,261291.14,5.67,5.99,5.99,5.99,39.77,45.08,45.24,45.25,45.26,0.4
[2026-05-08 01:15:08.772] ,471,26.58,32.33,100568.2,261892.58,5.39,5.7,5.7,5.7,37.8,42.85,43,43.01,43.02,0.4
[2026-05-08 01:15:13.789] ,471,26.54,32.33,100569.96,263917.53,5.22,5.52,5.52,5.52,36.64,41.53,41.68,41.69,41.69,0.4
[2026-05-08 01:15:18.802] ,472,26.5,32.34,100570.14,264326.28,5.31,5.62,5.62,5.62,37.27,42.25,42.4,42.41,42.41,0.4
[2026-05-08 01:15:23.812] ,472,26.54,32.37,100569.98,263917.53,5.74,6.07,6.07,6.07,40.26,45.64,45.8,45.81,45.82,0.41
[2026-05-08 01:15:28.821] ,470,26.51,32.37,100571.15,263510.03,5.62,5.94,5.94,5.94,39.4,44.66,44.82,44.83,44.83,0.41
[2026-05-08 01:15:33.841] ,470,26.53,32.4,100570.02,261892.58,5.36,5.67,5.67,5.67,37.6,42.62,42.77,42.78,42.78,0.41
[2026-05-08 01:15:38.850] ,471,26.52,32.4,100570.51,263917.53,5.15,5.44,5.44,5.44,36.11,40.93,41.08,41.09,41.09,0.4
[2026-05-08 01:15:43.868] ,471,26.51,32.4,100571.21,265766.94,5.13,5.42,5.42,5.42,35.97,40.77,40.92,40.93,40.93,0.41
[2026-05-08 01:15:48.881] ,472,26.5,32.44,100570.88,266181.44,5.13,5.42,5.42,5.42,35.99,40.79,40.94,40.95,40.95,0.41
[2026-05-08 01:15:53.886] ,470,26.51,32.44,100570.15,268484.53,5.15,5.45,5.45,5.45,36.14,40.96,41.11,41.12,41.12,0.41
[2026-05-08 01:15:58.901] ,468,26.49,32.45,100569.64,266389.19,5.21,5.51,5.51,5.51,36.59,41.47,41.62,41.63,41.63,0.4
[2026-05-08 01:16:03.916] ,468,26.43,32.42,100569.56,268907.56,5.28,5.58,5.58,5.58,37.04,41.99,42.14,42.15,42.15,0.41
[2026-05-08 01:16:08.930] ,467,26.42,32.44,100569.27,268273.5,5.43,5.74,5.74,5.74,38.1,43.19,43.34,43.35,43.35,0.41
[2026-05-08 01:16:13.941] ,466,26.41,32.48,100568.95,268273.5,5.54,5.86,5.86,5.86,38.85,44.04,44.2,44.21,44.21,0.41
[2026-05-08 01:16:18.961] ,465,26.42,32.49,100570.39,267223.38,5.48,5.8,5.8,5.8,38.46,43.6,43.75,43.76,43.76,0.41
[2026-05-08 01:16:23.971] ,465,26.42,32.51,100570.03,266597.25,5.51,5.82,5.82,5.82,38.63,43.79,43.95,43.95,43.96,0.41
[2026-05-08 01:16:28.983] ,465,26.39,32.54,100569.12,267223.38,5.57,5.89,5.89,5.89,39.1,44.32,44.48,44.49,44.49,0.41
[2026-05-08 01:16:34.001] ,464,26.39,32.6,100570.25,266597.25,5.44,5.75,5.75,5.75,38.15,43.25,43.4,43.41,43.41,0.41
[2026-05-08 01:16:39.009] ,462,26.39,32.61,100569.43,266805.62,5.39,5.7,5.7,5.7,37.83,42.88,43.03,43.04,43.04,0.41
[2026-05-08 01:16:44.021] ,461,26.41,32.6,100569.53,267852.47,6.26,6.62,6.62,6.62,43.95,49.82,50,50.01,50.01,0.41
[2026-05-08 01:16:49.035] ,463,26.42,32.59,100569.91,266597.25,6.41,6.77,6.77,6.77,44.94,50.94,51.13,51.14,51.14,0.41
[2026-05-08 01:16:54.051] ,464,26.43,32.57,100569.84,268695.88,6.2,6.55,6.55,6.55,43.47,49.27,49.45,49.46,49.46,0.41
[2026-05-08 01:16:59.063] ,463,26.42,32.55,100569.47,270184.69,6.3,6.66,6.66,6.66,44.2,50.11,50.28,50.29,50.3,0.42
[2026-05-08 01:17:04.081] ,462,26.46,32.55,100569.98,266597.25,6.05,6.4,6.4,6.4,42.45,48.12,48.29,48.3,48.31,0.42
[2026-05-08 01:17:09.093] ,459,26.47,32.53,100570.72,268907.56,5.6,5.92,5.92,5.92,39.29,44.53,44.69,44.7,44.7,0.42
[2026-05-08 01:17:14.107] ,460,26.46,32.51,100568.97,269119.59,5.24,5.54,5.54,5.54,36.75,41.65,41.8,41.81,41.81,0.42
[2026-05-08 01:17:19.119] ,460,26.43,32.48,100570.22,272557.91,5.14,5.44,5.44,5.44,36.08,40.9,41.04,41.05,41.05,0.42
[2026-05-08 01:17:24.134] ,460,26.36,32.48,100570.39,276085.19,4.98,5.26,5.26,5.26,34.93,39.59,39.73,39.74,39.74,0.42
[2026-05-08 01:17:29.141] ,460,26.35,32.5,100569.03,274089.94,5.01,5.3,5.3,5.3,35.14,39.83,39.97,39.98,39.98,0.41
[2026-05-08 01:17:34.162] ,459,26.36,32.57,100569.18,272557.91,5.24,5.55,5.55,5.55,36.79,41.7,41.85,41.86,41.86,0.41
[2026-05-08 01:17:39.171] ,458,26.37,32.59,100568.24,272557.91,5.24,5.54,5.54,5.54,36.78,41.69,41.84,41.85,41.86,0.41
[2026-05-08 01:17:44.181] ,458,26.35,32.59,100569.78,275639.31,5.24,5.54,5.54,5.54,36.76,41.67,41.82,41.82,41.83,0.41
[2026-05-08 01:17:49.200] ,458,26.39,32.61,100568.93,272775.72,5.19,5.49,5.49,5.49,36.41,41.28,41.42,41.43,41.43,0.41
[2026-05-08 01:17:54.211] ,457,26.38,32.58,100569.48,275194.84,5.58,5.9,5.9,5.9,39.12,44.35,44.51,44.51,44.52,0.4
[2026-05-08 01:17:59.222] ,458,26.37,32.56,100568.88,276532.53,6.44,6.81,6.81,6.81,45.2,51.23,51.42,51.43,51.43,0.4
[2026-05-08 01:18:04.233] ,460,26.37,32.52,100568.2,276532.53,6.75,7.14,7.14,7.14,47.35,53.68,53.87,53.88,53.88,0.4
[2026-05-08 01:18:09.243] ,460,26.39,32.5,100568.97,276756.75,6.24,6.6,6.6,6.6,43.79,49.64,49.82,49.83,49.83,0.4
[2026-05-08 01:18:14.258] ,460,26.33,32.48,100567.65,281550.72,5.79,6.13,6.13,6.13,40.65,46.08,46.24,46.25,46.25,0.4
[2026-05-08 01:18:19.271] ,460,26.34,32.49,100568.8,278563.66,5.57,5.88,5.88,5.88,39.04,44.26,44.41,44.42,44.43,0.4
[2026-05-08 01:18:24.287] ,458,26.35,32.48,100568.87,279705,5.64,5.96,5.96,5.96,39.54,44.81,44.97,44.98,44.99,0.41
[2026-05-08 01:18:29.294] ,457,26.31,32.48,100568.09,279934.38,5.7,6.03,6.03,6.03,40.01,45.35,45.52,45.53,45.53,0.41
[2026-05-08 01:18:34.311] ,455,26.3,32.48,100568.67,279247.34,5.61,5.93,5.93,5.93,39.37,44.63,44.79,44.79,44.8,0.4
[2026-05-08 01:18:39.326] ,457,26.29,32.48,100567.77,278336.5,5.78,6.12,6.12,6.12,40.58,45.99,46.16,46.17,46.17,0.4
[2026-05-08 01:18:44.339] ,456,26.36,32.5,100568.67,276085.19,5.95,6.3,6.3,6.3,41.77,47.34,47.51,47.52,47.53,0.39
[2026-05-08 01:18:49.351] ,457,26.35,32.48,100569.06,277431.59,6.09,6.44,6.44,6.44,42.7,48.4,48.57,48.58,48.58,0.39
[2026-05-08 01:18:54.361] ,457,26.4,32.48,100568.89,276308.69,6.18,6.53,6.53,6.53,43.33,49.12,49.29,49.3,49.31,0.39
[2026-05-08 01:18:59.371] ,458,26.43,32.45,100569.74,276308.69,5.77,6.11,6.11,6.11,40.51,45.92,46.09,46.1,46.1,0.39
[2026-05-08 01:19:04.391] ,456,26.38,32.44,100568.55,278109.72,5.45,5.77,5.77,5.77,38.25,43.36,43.51,43.52,43.53,0.39
[2026-05-08 01:19:09.402] ,453,26.37,32.47,100569.41,277657.28,5.37,5.67,5.67,5.67,37.64,42.67,42.82,42.83,42.83,0.38
[2026-05-08 01:19:14.412] ,452,26.39,32.48,100568.88,274751.81,5.16,5.46,5.46,5.46,36.24,41.07,41.22,41.23,41.23,0.39
[2026-05-08 01:19:19.422] ,453,26.36,32.43,100569.16,275639.31,5.21,5.51,5.51,5.51,36.54,41.42,41.56,41.57,41.58,0.39
[2026-05-08 01:19:24.442] ,455,26.39,32.43,100568.59,274751.81,5.17,5.47,5.47,5.47,36.27,41.11,41.26,41.27,41.27,0.39
[2026-05-08 01:19:29.453] ,456,26.38,32.43,100568.04,274310.22,5.28,5.58,5.58,5.58,37.02,41.96,42.11,42.12,42.12,0.39
[2026-05-08 01:19:34.469] ,455,26.44,32.41,100567.73,273431.25,5.25,5.55,5.55,5.55,36.81,41.72,41.87,41.88,41.88,0.39
[2026-05-08 01:19:39.480] ,456,26.43,32.41,100569.3,274973.16,5.26,5.56,5.56,5.56,36.92,41.85,42,42.01,42.01,0.4
[2026-05-08 01:19:44.492] ,455,26.45,32.39,100568.42,274751.81,5.17,5.47,5.47,5.47,36.29,41.13,41.28,41.28,41.29,0.39
[2026-05-08 01:19:49.506] ,455,26.44,32.39,100567.99,275194.84,5.1,5.39,5.39,5.39,35.76,40.53,40.68,40.68,40.69,0.39
[2026-05-08 01:19:54.525] ,456,26.43,32.37,100566.79,275416.91,5.13,5.43,5.43,5.43,36,40.81,40.95,40.96,40.96,0.39
[2026-05-08 01:19:59.542] ,456,26.43,32.39,100568.02,275639.31,5.07,5.36,5.36,5.36,35.56,40.31,40.45,40.46,40.47,0.38
[2026-05-08 01:20:04.551] ,454,26.41,32.39,100566.74,274751.81,4.95,5.24,5.24,5.24,34.75,39.39,39.53,39.53,39.54,0.38
